city,state,county,name,zip,state2,address,phone
Hammond,IN,lake,Hammond Fire Department,46320,in,6110 Calumet Avenue,219-853-6416
Highland,IN,lake,Highland Fire Department,46322,in,2901 Highway Avenue,219-923-9876
Hobart,IN,lake,Hobart Fire Department,46342,in,400 West 10th Street,219-942-5184
Lake Station,IN,lake,Lake Station Volunteer Fire Department,46405,in,3629 Central Avenue,219-962-8295
Gary,IN,lake,Lakeridge Fire Department,46408,in,3955 West 47th Avenue,219-980-8620
Crown Point,IN,lake,Lakes-The Four Seasons Fire,46307,in,10645 Randolph Street,219-662-7576
Lowell,IN,lake,Lowell Vol. Fire Department,46356,in,1331 East Commercial Avenue,219-696-6144
Munster,IN,lake,Munster Fire Department,46321,in,1005 Ridge Road,219-836-6960
New Chicago,IN,lake,New Chicago Volunteer Fire Department,46342,in,127 Huber Boulevard,219-962-1311
Schererville,IN,lake,Schererville Fire Department,46375,in,1650 Cline Avenue,219-322-2599
Shelby,IN,lake,Shelby Fire Department,46377,in,23318 Shelby Road,219-552-0768
Bedford,IN,lawrence,Bedford Fire Department,47421,in,1900 H Street,812-275-4544
Bedford,IN,lawrence,Guthrie Twp Fire Department,47421,in,129 Community Drive,812-834-6423
Mitchell,IN,lawrence,Huron Volunteer Fire Department,47446,in,61 Huron Railroad Street,
Bedford,IN,lawrence,Indian Creek Volunteer Fire,47421,in,5357 Highway 158,812-854-4949
Oolitic,IN,lawrence,Livonia Fire Department,47451,in,5 Hoosier Avenue,812-883-4970
Mitchell,IN,lawrence,Marion Twp Rural Fire Department,47446,in,4632 Highway 37,812-849-2745
Bedford,IN,lawrence,Marshall Twp Volunteer Fire,47421,in,75 Fire Barn Lane,812-279-2236
Oolitic,IN,lawrence,Oolitic Volunteer Fire Department,47451,in,109 Main Street,812-275-6813
Springville,IN,lawrence,Perry Township Volunteer Fire - Ems,47462,in,198 Brick Street,812-279-2314
Heltonville,IN,lawrence,Pleasant Run Fire Department,47436,in,138 Jefferson Street,812-834-6384
Bedford,IN,lawrence,Shawswick Township Volunteer Fire Department,47421,in,1325 Sunny Acres Drive,812-277-0964
Williams,IN,lawrence,Williams Fire Department,47470,in,193 Ridge Road,
Markleville,IN,madison,Adams Township Fire Department,46056,in,PO Box 161,765-533-2240
Alexandria,IN,madison,Alexandria Fire Department,46001,in,212 South Harrison Street,765-724-2195
Anderson,IN,madison,Anderson Fire Department,46016,in,44 West 5th Street,765-648-6600
Chesterfield,IN,madison,Chesterfield-Union Township Fire Department,46017,in,207 East Main Street,765-378-7255
Elwood,IN,madison,Duck Creek Volunteer Fire Department,46036,in,18035 North State Route 13,765-552-2084
Elwood,IN,madison,Elwood Fire Department,46036,in,1505 South B Street,765-552-3366
Lapel,IN,madison,Fire Department,46051,in,21 East 9th Street,765-534-3747
Frankton,IN,madison,Frankton Volunteer Fire Department,46044,in,200 Plum Street,765-754-8274
Ingalls,IN,madison,Ingalls Fire & Rescue,46048,in,PO Box 277,317-485-0182
Pendleton,IN,madison,Pendleton Fire Department,46064,in,100 South Broadway Street,765-623-6686
Elwood,IN,madison,Pipe Creek Twp Fire Department,46036,in,6923 State Road 28,765-552-2020
Anderson,IN,madison,Richland Volunteer Fire Department,46012,in,405 East 500 North,765-649-5851
Summitville,IN,madison,Summitville Fire Department,46070,in,813 East Mill Street,765-536-2042
Beech Grove,IN,marion,Beech Grove Fire Department,46107,in,330 Churchman Avenue,317-782-4940
Indianapolis,IN,marion,Decatur Township Fire Department,46221,in,5410 South High School Road,317-856-5400
Indianapolis,IN,marion,Indianapolis Fire Department Headquarters,46204,in,555 North New Jersey Street,317-327-6041
Indianapolis,IN,marion,Indianapolis Fire Department Station 53,46237,in,6231 South Arlington Avenue,317-327-6041
Indianapolis,IN,marion,Indianapolis Fire Department Station 9,46250,in,6260 East 86th Street,317-327-6041
Indianapolis,IN,marion,Indianapolis Int'L Airport Fire Department,46241,in,2500 South High School Road,317-487-5089
Indianapolis,IN,marion,Indianapolis Motor Speedway Library,46222,in,4790 West 16th Street,317-492-8500
Indianapolis,IN,marion,Lawrence City Police Department,46216,in,9001 East 59th Street,317-549-6404
Indianapolis,IN,marion,Perry Township Fire Department,46227,in,4925 Shelby Street,317-788-4813
Indianapolis,IN,marion,Pike Twp Fire Department,46268,in,4881 West 71st Street,317-347-5860
Indianapolis,IN,marion,Rolls-Royce Fire Department,46241,in,2355 South Tibbs Avenue,317-230-4138
Indianapolis,IN,marion,Warren Township Fire Department,46219,in,501 North Post Road,317-899-3303
Indianapolis,IN,marion,Washington Township Fire Department,46240,in,1595 East 86th Street,317-251-6658
Indianapolis,IN,marion,Wayne Township Fire Administration,46214,in,700 North High School Road,317-246-6200
Argos,IN,marshall,Argos Fire Department,46501,in,101 South 1st Street,574-892-5995
Bourbon,IN,marshall,Bourbon Volunteer Fire Department,46504,in,216 North Main Street,574-342-2345
Culver,IN,marshall,Culver Union Township Fire Department,46511,in,611 State Street,574-842-3516
Plymouth,IN,marshall,La Paz Fire Department,46563,in,411 Michigan Road,574-784-3878
Bremen,IN,marshall,Madison Township Volunteer,46506,in,66340 Highway 331,574-633-4915
Plymouth,IN,marshall,Plymouth Fire Department,46563,in,111 North Center Street,574-936-2156
Loogootee,IN,martin,Loogootee Fire Department,47553,in,401 John F Kennedy Avenue,812-295-2323
Shoals,IN,martin,Lost River Volunteer Fire Department,47581,in,3898 Windom Road,812-247-3060
Shoals,IN,martin,Shoals Fire Department,47581,in,203 Low Street,812-247-3430
Amboy,IN,miami,Amboy Volunteer Fire Co,46911,in,216 North Main Street,765-395-7798
Denver,IN,miami,Chili Fire Department,46926,in,500 East Harrison Street,765-985-2341
Macy,IN,miami,Macy Fire Department,46951,in,190 North Columbia Street,
Mexico,IN,miami,Mexico Community Fire Association,46958,in,2264 West Main Street,765-985-3400
Peru,IN,miami,Miami Township Fire Department,46970,in,113 Cedar Island,765-753-4261
Peru,IN,miami,Peru Fire Department,46970,in,85 West Canal Street,765-472-2410
Bunker Hill,IN,miami,Pipe Creek Township Fire Department,46914,in,339 West Pearl Street,765-689-9393
Stinesville,IN,monroe,Bean Blossom Twp Office,47464,in,7951 West Main Street,812-876-5515
Bloomington,IN,monroe,Benton Twp Trustee,47408,in,7606 East State Road 45,812-332-2637
Bloomington,IN,monroe,Bloomington Fire Department,47408,in,300 East 4th Street,812-332-9763
Bloomington,IN,monroe,Bloomington Township Fire & Emergency Services,47408,in,5081 North Old State Road 37,812-339-1115
Bloomington,IN,monroe,Ellettsville Fire Department,47404,in,5080 State Road 46,812-876-4819
Bloomington,IN,monroe,Perry-Clear Creek Fire Department,47401,in,3953 South Kennedy Drive,812-331-1906
Bloomington,IN,monroe,Van Buren Township & Fire Department,47403,in,2130 South Kirby Road,812-825-4490
New Richmond,IN,montgomery,Coal Creek Fire And Rescue,47967,in,215 S Prairie St,765-339-7200
Crawfordsville,IN,montgomery,Crawfordsville Fire Department,47933,in,100 South Water Street,765-362-1277
Ladoga,IN,montgomery,Ladoga Fire Department,47954,in,121 East Main Street,765-942-2531
Linden,IN,montgomery,Linden Fire Department,47955,in,302 Water Street,765-339-4861
New Market,IN,montgomery,New Market Community Volunteer Fire Department,47965,in,S 3rd St,765-866-1346
Alamo,IN,montgomery,Ripley Township Volunteer Fire Department,47916,in,PO Box 52,765-866-1106
New Ross,IN,montgomery,Walnut Township Volunteer Fire,47968,in,105 State Street,765-723-2289
Waveland,IN,montgomery,Waveland Community Volunteer Fire Department,47989,in,106 Howard Street,765-435-2015
Waynetown,IN,montgomery,Waynetown Community Fire Department,47990,in,120 West Washington Street,765-234-1479
Martinsville,IN,morgan,A & A Volunteer Fire Department,46151,in,6494 Route 42,765-528-2437
Mooresville,IN,morgan,Brooklyn Volunteer Fire Department,46158,in,10 North Main Street,317-834-4610
Mooresville,IN,morgan,Brown Twp Fire Department,46158,in,471 Samuel Moore Parkway,317-831-6366
Morgantown,IN,morgan,Fruitdale Fire Department,46160,in,5200 North State Road 135,812-988-1696
Monrovia,IN,morgan,Gregg Township Fire Department,46157,in,6249 North Baltimore Road,765-342-8814
Martinsville,IN,morgan,Idnr-Division Of Forestry,46151,in,6220 Forest Road,765-342-4701
Martinsville,IN,morgan,Martinsville Fire Department,46151,in,160 West Morgan Street,765-342-2343
Monrovia,IN,morgan,Monroe Township Volunteer Fire Department,46157,in,490 North Chestnut Street,317-996-2216
Mooresville,IN,morgan,Mooresville Fire Department,46158,in,26 South Indiana Street,317-831-5354
Martinsville,IN,morgan,Morgan County Emergency Management,46151,in,1789 East Morgan Street,765-342-8467
Morgantown,IN,morgan,Morgantown Rural Fire Department,46160,in,269 Highland Street,812-597-1120
Paragon,IN,morgan,Paragon Volunteer Fire Station,46166,in,101 East Union Street,765-537-9304
Martinsville,IN,morgan,Washington Twp Fire Department,46151,in,1890 Old State Road 44,765-342-4455
Brook,IN,newton,Brook-Iroquois Township Volunteer Fire Department,47922,in,439 East Main Street,219-275-3400
Goodland,IN,newton,Goodland Volunteer Fire Department,47948,in,PO Box 241,219-297-3811
Lake Village,IN,newton,Lake Township Fire House,46349,in,9728 North 300 West,219-992-9999
Morocco,IN,newton,Morocco Fire Department,47963,in,409 South Polk Street,219-285-2323
Albion,IN,noble,Albion Fire Department,46701,in,210 Fire Station Drive,260-636-7712
Avilla,IN,noble,Avilla Fire Department,46710,in,200 South Main Street,260-897-2286
Kendallville,IN,noble,Kendallville Fire Department,46755,in,304 East North Street,260-347-1252
Laotto,IN,noble,Laotto Fire Departmemt,46763,in,11595 Route 205,260-897-2286
Ligonier,IN,noble,Ligonier Fire Department,46767,in,103 West 3rd Street,260-894-3123
Albion,IN,noble,Noble Township Fire Department,46701,in,3199 Route 109,260-799-9987
Rome City,IN,noble,Orange Township Fire Department,46784,in,245 Martin Street,260-854-3875
Cromwell,IN,noble,Sparta Twp Fire Department,46732,in,201 Water Street,260-856-4555
Rising Sun,IN,ohio,Patriot Volunteer Fire Department,47040,in,442 4th Street,812-594-2314
Rising Sun,IN,ohio,Rising Sun Fire Department,47040,in,121 South High Street,812-438-3532
French Lick,IN,orange,Drake Farms,47432,in,6300 West Co Road 450 South,812-936-9765
French Lick,IN,orange,French Lick Fire Department,47432,in,8589 West Main Street,812-936-7174
West Baden Springs,IN,orange,French Lick West Baden Indoor Karting,47469,in,8331 Highway 56,812-936-5390
Orleans,IN,orange,Orange County Rural Fire Department,47452,in,223 West Quarry Road,812-865-2203
Orleans,IN,orange,Orleans Volunteer Fire Department,47452,in,161 E Price Ave,812-865-2887
Paoli,IN,orange,Southeast Fire Department,47454,in,2723 West Co Road 725 South,812-723-4166
Spencer,IN,owen,Cataract Fire Department,47460,in,9582 Hi Ridge Trail,765-795-3790
Spencer,IN,owen,Clay Township Fire Co,47460,in,5663 Highway 43,812-876-1200
Coal City,IN,owen,Coal City Community Volunteer Fire Department,47427,in,Main St,812-859-4541
Freedom,IN,owen,Freedom Fire Department,47431,in,5558 Freedom Arney Road,812-829-0111
Gosport,IN,owen,Gosport Volunteer Fire Department,47433,in,13 South 3rd Street,812-879-4444
Spencer,IN,owen,Owen Valley Fire Department,47460,in,401 Walnut Street,812-829-1270
Gosport,IN,owen,Wayne Harrison Montgomery Fire Department,47433,in,PO Box 254,812-879-4235
Bloomingdale,IN,parke,Bloomingdale Volunteer Fire Department,47832,in,68 Main Street,765-498-1199
Rosedale,IN,parke,Lyford Volunteer Fire Department,47874,in,7112 West 6th Street,765-832-6126
Marshall,IN,parke,Marshall Volunteer Fire Department,47859,in,101 Guion Road,765-597-2322
Montezuma,IN,parke,Montezuma - Reserve Township Volunteer Fire Department,47862,in,US 36 Hwy,765-245-2506
Rockville,IN,parke,Rockville-Adams Township Fire Department,47872,in,403 South Jefferson Street,765-569-3569
Rosedale,IN,parke,Rosedale Volunteer Fire Department,47874,in,84 North Main Street,765-548-0726
Tell,IN,perry,Anderson Twp Fire Department,47586,in,12835 Highway 145,812-836-2555
Tell,IN,perry,Branchville Correctional Facility Fire Department,47586,in,37 Old Highway Road,812-843-4311
Cannelton,IN,perry,Cannelton Volunteer Fire Department,47520,in,116 S 7th St,812-547-4519
Derby,IN,perry,Central Perry Volunteer Fire Department,47525,in,18062 German Street,812-843-5198
Tell,IN,perry,Perry County Emer. Mgt. Agency Fire - Rescue,47586,in,2219 Payne Street,812-547-4426
Rome,IN,perry,Rome Volunteer Fire Department,47574,in,Hwy 66 E,812-836-4299
Tell,IN,perry,Tell City Volunteer Fire Department,47586,in,702 12th Street,812-547-7068
Troy,IN,perry,Troy Utility Department,47588,in,330 Harrison Street,812-547-7501
Otwell,IN,pike,Jefferson Twp Vol Fire Department,47564,in,9975 East Jefferson Street,812-354-3806
Stendal,IN,pike,Lockhart Township Fire Department,47585,in,Church Rd,812-536-2111
Winslow,IN,pike,North Patoka Twp Fire Department,47598,in,2840 East Co Road 150 South,812-789-5102
Petersburg,IN,pike,Petersburg Volunteer Fire Department,47567,in,1007 South 10th Street,812-354-2030
Winslow,IN,pike,South Patoka Volunteer Fire Department,47598,in,1554 Indiana 64,812-789-2588
Winslow,IN,pike,Winslow Volunteer Fire Department,47598,in,200 East Patoka Street,812-789-8397
Chesterton,IN,porter,Bethlehem Steel Fire Department,46304,in,251 U.s. 12,219-787-3795
Chesterton,IN,porter,Beverly Shores Volunteer Fire Department,46304,in,498 Broadway,219-221-6718
Burns Harbor,IN,porter,Burns Harbor Fire Department,46304,in,308 Navajo Trail,219-787-8591
Chesterton,IN,porter,Chesterton Fire Department,46304,in,702 Broadway,219-926-7162
Hebron,IN,porter,Hebron Fire Department,46341,in,109 North Washington Street,219-996-2550
Chesterton,IN,porter,Indiana Dunes National Lakeshore Fire Management,46304,in,1100 North Mineral Springs Road,219-926-7561
Kouts,IN,porter,Kouts Volunteer Fire Department,46347,in,108 East Mentor Street,219-766-2114
Chesterton,IN,porter,Liberty Township Volunteer Fire Department,46304,in,47 West 900 North,219-926-5215
Valparaiso,IN,porter,Morgan Township Volunteer Fire Department,46383,in,2 South Street,219-462-1665
Portage,IN,porter,National Steel Midwest Division Fire Department,46368,in,6300 U.s. 12,219-763-5068
Ogden Dunes,IN,porter,Ogden Dunes Fire Department,46368,in,111 Hillcrest Road,219-763-1008
Portage,IN,porter,Portage Fire Department Station 1,46368,in,3401 Swanson Road,219-762-7404
Chesterton,IN,porter,Porter County Fire Investigative Strike Team,46304,in,N 50 W Rd,219-926-5604
Valparaiso,IN,porter,Porter County Hazardous Materials Team,46383,in,155 Indiana Avenue,219-465-3593
Porter,IN,porter,Porter Fire Department,46304,in,550 West Beam Street,219-395-9457
Hebron,IN,porter,Porter Township Volunteer Fire Department,46341,in,319 West 550 South,219-464-2711
Valparaiso,IN,porter,South Haven Fire Department,46385,in,398 West 700 North,219-759-3919
Valparaiso,IN,porter,Valparaiso Fire Department,46383,in,205 Indiana Avenue,219-462-8325
Valparaiso,IN,porter,Washington Township Volunteer Fire Department,46383,in,380 East State Road 2,219-464-3015
Mount Vernon,IN,posey,Black Township Fire & Rescue,47620,in,221 College Avenue,812-838-4355
Mount Vernon,IN,posey,General Electric Plastics Emergency Response Team,47620,in,1 Lexan Lane,812-831-7607
Mount Vernon,IN,posey,Marrs Township Fire Department Station 1,47620,in,3030 Saint Philip Road South,812-985-9333
Mount Vernon,IN,posey,Mt Vernon Fire Department,47620,in,526 Main Street,812-838-3447
New Harmony,IN,posey,New Harmony Volunteer Fire Department,47631,in,717 Tavern Street,812-682-3222
Mount Vernon,IN,posey,Point Township Fire Department,47620,in,11930 Bonebank Road,812-838-3292
Poseyville,IN,posey,Poseyville Fire Station,47633,in,22 South Endicott Street,812-874-2713
Cynthiana,IN,posey,Smith Township Volunteer Fire Department,47612,in,10601 Main Street,812-845-2584
Wadesville,IN,posey,Wadesville Center Township Volunteer Fire Department,47638,in,4200 Princeton Street,812-673-4277
Francesville,IN,pulaski,Francesville Salem Township Volunteer Fire Department,47946,in,105 U.s. 421,219-567-9323
Medaryville,IN,pulaski,Medoryville - White Post Township Fire Department,47957,in,422 East Main Street,219-843-4231
Monterey,IN,pulaski,Monterey Fire Department,46960,in,6393 East Washington Street,574-542-2642
Star City,IN,pulaski,Star City - Van Buren Township Fire Department,46985,in,Judson St & Main St,574-595-7180
Winamac,IN,pulaski,Winamac Fire Department,46996,in,120 West Main Street,574-946-3221
Bainbridge,IN,putnam,Bainbridge Community Volunteer Fire Department,46105,in,500 W Pat Rady Way,765-522-3204
Cloverdale,IN,putnam,Cloverdale Township Volunteer Fire Department,46120,in,51 Market Street,765-795-3636
Fillmore,IN,putnam,Fillmore Volunteer Fire Department,46128,in,W Hendricks St,765-246-6270
Fillmore,IN,putnam,Floyd Twp Fire Department,46128,in,127 Betsy Ross Drive,765-246-6192
Greencastle,IN,putnam,Greencastle Fire Department,46135,in,107 South Indiana Street,765-653-3108
Greencastle,IN,putnam,Putnamville Correctional Facility,46135,in,1946 U.s. 40,765-653-8441
Reelsville,IN,putnam,Reelsville Fire Department,46171,in,7748 South County Road 625 West,765-672-4768
Roachdale,IN,putnam,Roachdale Volunteer Fire Department,46172,in,202 North Indiana Street,765-522-1160
Russellville,IN,putnam,Russellville & Community Volunteer Fire Department,46175,in,301 South Public Road,765-435-2538
