city,state,county,name,zip,state2,address,phone
Gretna,FL,gadsden,Gretna Police Department,32332,fl,14615 Main Street,850-856-5257
Havana,FL,gadsden,Havana Police Department,32333,fl,121 7th Avenue East,850-539-2800
Quincy,FL,gadsden,Quincy City Police Department,32351,fl,121 East Jefferson Street,850-875-7340
Trenton,FL,gilchrist,Trenton Police Department,32693,fl,112 Northeast 1st Avenue,352-463-4010
Port Saint Joe,FL,gulf,Port St Joe Police Tips Line,32456,fl,410 Williams Avenue,850-227-1414
Jasper,FL,hamilton,Jasper Police Department,32052,fl,208 Hatley Street West,386-792-1130
White Springs,FL,hamilton,White Springs Chief of Police,32096,fl,10363 Bridge Street,386-397-2222
Bowling Green,FL,hardee,Bowling Green Police Department,33834,fl,104 East Main Street,863-375-2255
Wauchula,FL,hardee,Wauchula Police Department,33873,fl,128 South 7th Avenue,863-773-3265
Clewiston,FL,hendry,Clewiston Police Department,33440,fl,205 West Ventura Avenue,863-983-1474
Brooksville,FL,hernando,Brooksville Police Department,34601,fl,87 Veterans Avenue,352-540-3800
Avon Park,FL,highlands,Avon Park Police Department,33825,fl,304 West Pleasant Street,863-453-6622
Lake Placid,FL,highlands,Lake Placid Police Department,33852,fl,8 Oak Street,863-699-3757
Sebring,FL,highlands,Sebring Police Department,33870,fl,307 North Ridgewood Drive,863-471-5108
Plant,FL,hillsborough,Police Department,33566,fl,1 Police Center Drive,813-757-9200
Tampa,FL,hillsborough,Tampa Police Department,33602,fl,411 North Franklin Street,813-274-8211
Bonifay,FL,holmes,Bonifay City Police Department,32425,fl,809 South Waukesha Street,850-547-3661
Fellsmere,FL,indian,Fellsmere Police Department,32948,fl,25 South Cypress Street,772-571-1902
Indian River Shores,FL,indian,Indian River Shores Fire Department,32963,fl,6001 Highway A1A,772-231-2451
Sebastian,FL,indian,Sebastian Police Department,32958,fl,1201 Main Street,772-589-5233
Vero Beach,FL,indian,Vero Beach Police Department,32960,fl,1055 20th Street,772-978-4610
Cottondale,FL,jackson,Cottondale Police Department,32431,fl,2659 Front Street,850-352-4361
Marianna,FL,jackson,Marianna City Police Department,32446,fl,2890 Green Street,850-526-3125
Sneads,FL,jackson,Sneads Police Department,32460,fl,2033 3rd Avenue,850-593-6403
Monticello,FL,jefferson,Monticello Police Department,32344,fl,195 South Mulberry Street,850-342-0150
Clermont,FL,lake,Clermont Police Department,34711,fl,865 West Montrose Street,352-394-5588
Fruitland Park,FL,lake,Fruitland Park Police Department,34731,fl,506 West Berckman Street,352-360-6655
Groveland,FL,lake,Groveland Police Department,34736,fl,408 West Orange Street,352-429-4166
Howey-in-the-Hills,FL,lake,Howey In Hills Police Department,34737,fl,111 North Palm Avenue,352-324-2030
Lady Lake,FL,lake,Lady Lake Police Department,32159,fl,423 Fennell Boulevard,352-751-1560
Leesburg,FL,lake,Leesburg Police Department,34748,fl,115 East Magnolia Street,352-728-9860
Mascotte,FL,lake,Mascotte Police Department,34753,fl,529 East Myers Boulevard,352-429-3393
Tavares,FL,lake,Tavares Police Department,32778,fl,201 East Main Street,352-742-6300
Umatilla,FL,lake,Umatilla Police Department,32784,fl,251 North Central Avenue,352-669-3561
Cape Coral,FL,lee,Cape Coral Police Department,33990,fl,1100 Cultural Park Boulevard,239-574-3223
Fort Myers,FL,lee,Fort Myers Police Department,33901,fl,2210 Peck Street,239-321-7700
Sanibel,FL,lee,Sanibel Police Department,33957,fl,800 Dunlop Road,239-472-3111
Tallahassee,FL,leon,Tallahassee Police Department,32303,fl,234 East 7th Avenue,850-891-4200
Cedar Key,FL,levy,Cedar Key Police Department,32625,fl,490 2nd Street,352-543-5180
Chiefland,FL,levy,Chiefland Police Department,32626,fl,15 North Main Street,352-493-6777
Inglis,FL,levy,Inglis Police Department,34449,fl,1 Risher Avenue,352-447-0303
Williston,FL,levy,Williston Police Department,32696,fl,5 Southwest 1st Avenue,352-528-4991
Madison,FL,madison,Madison Police Department,32340,fl,310 Southwest Rutledge Street,850-973-5077
Bradenton Beach,FL,manatee,Bradenton Beach Police Department,34217,fl,403 Highland Avenue,941-778-6311
Bradenton,FL,manatee,Bradenton Police Department,34205,fl,100 10th Street West,941-932-9300
Holmes Beach,FL,manatee,Holmes Beach Police Department,34217,fl,5801 Marina Drive,941-708-5804
Longboat Key,FL,manatee,Longboat Key Town Police Department,34228,fl,5460 Gulf of Mexico Drive,941-316-1977
Palmetto,FL,manatee,Palmetto Police Department,34221,fl,1115 10th Street West,941-721-2000
Belleview,FL,marion,Belleview Police Department,34420,fl,5350 Southeast 110th Street,352-245-7044
Dunnellon,FL,marion,Dunnellon Police Department,34432,fl,12014 South Williams Street,352-465-8510
Ocala,FL,marion,Ocala Police Department,34471,fl,402 South Pine Avenue,352-369-7000
Hobe Sound,FL,martin,Jupiter Island Police Department,33455,fl,103 Bunker Hill Road,772-545-0112
Sewall's Point,FL,martin,Sewalls Point Police Department,34996,fl,1 South Sewalls Point Road,772-781-3378
Stuart,FL,martin,Stuart Police Department,34994,fl,830 Southeast Martin Luther King Junior Boulevard,772-287-1122
Aventura,FL,miami,Aventura Police Department,33180,fl,19200 West Country Club Drive,305-466-8989
Surfside,FL,miami,Bal Harbour Village Police,33154,fl,655 96th Street,305-866-5000
Bay Harbor Islands,FL,miami,Bay Harbor Islands Police Department,33154,fl,9665 Bay Harbor Terrace,305-866-6242
Biscayne Park,FL,miami,Biscayne Park Police Department,33161,fl,640 Northeast 114th Street,305-893-7490
El Portal,FL,miami,El Portal Police Department,33138,fl,500 Northeast 87th Street,305-595-6263
Florida,FL,miami,Florida City Police Department,33034,fl,404 West Palm Drive,305-247-8223
Golden Beach,FL,miami,Golden Beach Police Department,33160,fl,1 Golden Beach Drive,305-936-2444
Hialeah Gardens,FL,miami,Hialeah Gardens Police Department,33016,fl,10001 Northwest 87th Avenue,305-558-3333
Hialeah,FL,miami,Hialeah Police Department,33013,fl,5555 East 8th Avenue,305-687-2525
Homestead,FL,miami,Homestead Police Department,33030,fl,4 South Krome Avenue,305-247-1535
Surfside,FL,miami,Indian Creek Village Public Safety Department,33154,fl,9080 Bay Drive,305-865-4121
Key Biscayne,FL,miami,KEY BISCAYNE POLICE DEPARTMENT,33149,fl,88 West McIntyre Street,305-365-5555
Medley,FL,miami,Medley Police Department,33166,fl,7331 Northwest 74th Street,305-883-2047
Miami Beach,FL,miami,Miami Beach Police Department,33139,fl,1100 Washington Avenue,305-673-7900
Miami,FL,miami,Miami Police Department,33128,fl,400 Northwest 2nd Avenue,305-603-6640
Miami Shores,FL,miami,Miami Shores Police Department,33138,fl,9990 Northeast 2nd Avenue,305-759-2468
Miami Springs,FL,miami,Miami Springs Policing Office,33166,fl,201 Westward Drive,305-888-9711
Doral,FL,miami,Miami-Dade Police Department,33172,fl,9105 Northwest 25th Street,305-471-1780
North Bay Village,FL,miami,North Bay Village Police Department,33141,fl,7903 East Drive,305-758-2626
North Miami,FL,miami,North Miami Police Department,33161,fl,700 Northeast 124th Street,305-891-0294
Key Colony Beach,FL,monroe,Key Colony Beach Police Department,33051,fl,600 West Ocean Drive,305-289-1212
Key West,FL,monroe,Key West Police Department,33040,fl,1604 North Roosevelt Boulevard,305-809-1000
Fernandina Beach,FL,nassau,Fernandina Beach Police-Record,32034,fl,1525 Lime Street,904-277-7342
Crestview,FL,okaloosa,Crestview Police Department,32536,fl,321 West Woodruff Avenue,850-682-3544
Niceville,FL,okaloosa,Niceville Police Department,32578,fl,212 Partin Drive North,850-729-4034
Shalimar,FL,okaloosa,Shalimar Police Department,32579,fl,2 Cherokee Road,850-651-1115
Valparaiso,FL,okaloosa,Valparaiso Police Department,32580,fl,465 Valparaiso Parkway,850-729-5400
Okeechobee,FL,okeechobee,Okeechobee City Police Department,34972,fl,50 Southeast 2nd Avenue,863-763-5521
Apopka,FL,orange,Apopka Police Department,32703,fl,112 East 6th Street,407-703-1771
Eatonville,FL,orange,Eatonville Police Department,32751,fl,11 People Avenue,407-623-1300
Edgewood,FL,orange,Edgewood Police Department,32809,fl,5565 South Orange Avenue,407-851-2820
Maitland,FL,orange,Maitland Police Department,32751,fl,1776 Independence Lane,407-539-6242
Ocoee,FL,orange,Ocoee Police Department,34761,fl,646 Ocoee Commerce Parkway,407-905-3160
Orlando,FL,orange,Orlando Police Department,32801,fl,100 South Hughey Avenue,407-246-2470
Windermere,FL,orange,Windermere Police Department,34786,fl,620 Main Street,407-876-3757
Winter Garden,FL,orange,Winter Garden Police Department,34787,fl,251 West Plant Street,407-656-3636
Winter Park,FL,orange,Winter Park Police Chief,32789,fl,500 North Virginia Avenue,407-599-3272
Oakland,FL,orange,Окленд Полис Департмент,34760,fl,540 East Oakland Avenue,407-656-9797
Kissimmee,FL,osceola,Kissimmee Police Department,34741,fl,8 North Stewart Avenue,407-847-0176
St. Cloud,FL,osceola,St Cloud Police Department,34769,fl,4700 Neptune Road,407-891-6700
Lake Worth,FL,palm,Atlantis Police Department,33462,fl,260 Orange Tree Drive,561-965-1700
Belle Glade,FL,palm,Belle Glade Police Department,33430,fl,40 West Canal Street South,561-996-7251
Boca Raton,FL,palm,Boca Raton Police Services Department,33432,fl,100 Northwest 2nd Avenue,561-338-1234
Boynton Beach,FL,palm,Boynton Beach Police Department,33435,fl,100 East Boynton Beach Boulevard,561-742-6100
Delray Beach,FL,palm,Delray Beach Police Department,33444,fl,300 West Atlantic Avenue,561-243-7810
Greenacres,FL,palm,Greenacres Police Department,33467,fl,2995 Jog Road,561-642-2153
Highland Beach,FL,palm,Highland Beach Police Department,33487,fl,3614 South Ocean Boulevard,561-266-5800
Juno Beach,FL,palm,Juno Beach Police Department,33408,fl,340 Ocean Drive,561-626-2100
Jupiter,FL,palm,Jupiter Police Department,33458,fl,210 Military Trail,561-746-6201
West Palm Beach,FL,palm,Lake Clarke Shores Police Department,33406,fl,1701 Barbados Road,561-964-1515
Lake Worth,FL,palm,Lake Worth Police Department,33460,fl,120 North G Street,561-586-1611
Lantana,FL,palm,Lantana Police Department,33462,fl,500 Greynolds Circle,561-540-5700
Lantana,FL,palm,Manalapan Police Department,33462,fl,600 South Ocean Boulevard,561-383-2550
North Palm Beach,FL,palm,North Palm Beach Police Department,33408,fl,560 U.s. 1,561-640-4326
Boynton Beach,FL,palm,Ocean Ridge Police Department,33435,fl,6450 North Ocean Boulevard,561-732-8331
Pahokee,FL,palm,Pahokee Police Department,33476,fl,171 North Lake Avenue,561-924-5691
Palm Beach Gardens,FL,palm,Palm Beach Gardens Police Department,33410,fl,10500 North Military Trail,561-799-4406
Palm Beach,FL,palm,Palm Beach Police Department,33480,fl,345 South County Road,561-838-5460
West Palm Beach,FL,palm,Palm Beach Sheriff Department,33407,fl,1755 Tiffany Drive East,561-848-2513
Palm Beach Shores,FL,palm,Palm Beach Sores Police Department,33404,fl,247 Edwards Lane,561-844-3456
Dade,FL,pasco,Dade City Police Department,33525,fl,38042 Pasco Avenue,352-521-1493
New Port Richey,FL,pasco,New Port Richey Police Department,34652,fl,6739 Adams Street,727-841-4550
Port Richey,FL,pasco,Port Richey Police Department,34668,fl,6333 Ridge Road,727-816-1919
Zephyrhills,FL,pasco,Zephyrhills Police Department,33542,fl,6118 8th Street,813-780-0050
Belleair Beach,FL,pinellas,Belleair Beach City Office,33786,fl,444 Causeway Boulevard,727-595-4646
Belleair,FL,pinellas,Belleair Police Department,33756,fl,901 Ponce De Leon Boulevard,727-588-3769
Clearwater,FL,pinellas,Clearwater Police Department,33756,fl,645 Pierce Street,727-562-4420
Gulfport,FL,pinellas,Gulfport Police Department,33707,fl,2401 53rd Street South,727-893-1030
Indian Shores,FL,pinellas,Indian Shores Police Department,33785,fl,19305 Gulf Boulevard,727-595-5414
Kenneth City,FL,pinellas,Kenneth City Police Department,33709,fl,4600 58th Street North,727-544-2564
Pinellas Park,FL,pinellas,Pinellas Park Police Department,33781,fl,7700 59th Street North,727-541-0758
Largo,FL,pinellas,Police Department,33770,fl,201 Highland Avenue,727-587-6730
St. Pete Beach,FL,pinellas,St Pete Beach Police Department,33706,fl,200 76th Avenue,727-363-9200
St. Petersburg,FL,pinellas,St Petersburg Police Department,33705,fl,1300 1st Avenue North,727-893-7588
Treasure Island,FL,pinellas,Treasure Island Police Department,33706,fl,180 108th Avenue,727-547-4593
Frostproof,FL,polk,Auburndale Police Department,33843,fl,2 North Lake Reedy Boulevard,863-965-5555
Auburndale,FL,polk,Auburndale Police Department,33823,fl,2 Bobby Green Plaza,863-965-5555
Bartow,FL,polk,Bartow Police Department,33830,fl,450 North Broadway Avenue,863-534-5034
Davenport,FL,polk,Davenport Police Department,33837,fl,16 Bay Street West,863-419-3306
Dundee,FL,polk,Dundee Police Department,33838,fl,106 Center Street,863-419-3110
Eagle Lake,FL,polk,Eagle Lake City Hall,33839,fl,75 North 7th Street,863-293-4141
Fort Meade,FL,polk,Fort Meade Police Department,33841,fl,15 1st Street Northwest,863-285-1100
Haines,FL,polk,Haines City Police Department,33844,fl,35400 North US Highway 27,863-421-3636
Lake Alfred,FL,polk,Lake Alfred Police Department,33850,fl,190 North Seminole Avenue,863-291-5200
Dundee,FL,polk,Lake Hamiliton Police Department,33838,fl,100 Smith Avenue,863-439-1561
Lakeland,FL,polk,Lakeland Police Department,33801,fl,219 North Massachusetts Avenue,863-834-6900
Mulberry,FL,polk,Mulberry Police Department,33860,fl,101 East Canal Street,863-425-1119
Lake Wales,FL,polk,Police Department,33853,fl,133 East Tillman Avenue,863-678-4223
Winter Haven,FL,polk,Winter Haven Police Department,33881,fl,125 East Lake Silver Drive Northeast,863-291-5858
Crescent,FL,putnam,Crescent City Police Department,32112,fl,115 Summit Street,386-698-1212
Interlachen,FL,putnam,Interlachen Police Department,32148,fl,311 Atlantic Avenue,386-684-2164
Palatka,FL,putnam,Palatka Police Department,32177,fl,110 North 11th Street,386-329-0115
Welaka,FL,putnam,Welaka Town Police Chief,32193,fl,400 4th Avenue,386-467-2303
Gulf Breeze,FL,santa,Gulf Breeze Police Department,32561,fl,311 Fairpoint Drive,850-934-5121
Milton,FL,santa,Milton Police Department,32570,fl,5451 Alabama Street,850-983-5420
North Port,FL,sarasota,North Port Police Department,34286,fl,4980 City Hall Boulevard,941-429-7300
Sarasota,FL,sarasota,Sarasota Police Department,34237,fl,2050 Ringling Boulevard,941-366-8000
Venice,FL,sarasota,Venice Police Department,34285,fl,1350 Ridgewood Avenue,941-486-2444
Altamonte Springs,FL,seminole,Altamonte Springs Police Department,32701,fl,225 Newburyport Avenue,407-339-2441
Casselberry,FL,seminole,Casselberry Police Department,32707,fl,4195 South US Highway 17 92,407-262-7616
Lake Mary,FL,seminole,Lake Mary Police Department,32746,fl,165 East Crystal Lake Avenue,407-585-1330
Longwood,FL,seminole,Longwood Police Department,32750,fl,235 West Church Avenue,407-260-3400
Oviedo,FL,seminole,Oviedo City Police Department,32765,fl,400 Alexandria Boulevard,407-971-5700
Sanford,FL,seminole,Sanford Police Department,32771,fl,815 South French Avenue,407-688-5070
Winter Springs,FL,seminole,Winter Springs Police Department,32708,fl,300 North Moss Road,407-327-1000
St. Augustine,FL,st,City of St. Augustine: Police Department,32084,fl,151 King Street,904-825-1070
Port St. Lucie,FL,st,Port St Lucie Police,34984,fl,121 Southwest Port Saint Lucie Boulevard,772-871-5000
Bushnell,FL,sumter,Bushnell Police Department,33513,fl,501 North Market Street,352-793-6810
Center Hill,FL,sumter,Center Hill Police Department,33514,fl,94 Virginia Avenue,352-793-4609
Wildwood,FL,sumter,Coleman Police Department,34785,fl,712 Central Avenue,352-748-3000
Wildwood,FL,sumter,Wildwood Police Department,34785,fl,100 Huey Street,352-330-1355
Live Oak,FL,suwannee,Live Oak Police Department,32064,fl,205 White Avenue South East,386-362-7463
Perry,FL,taylor,Perry Police Department,32347,fl,211 South Washington Street,850-584-5121
DeLand,FL,volusia,DeLand Police Department,32720,fl,219 West Howry Avenue,386-734-1711
Edgewater,FL,volusia,Edgewater Police Department,32132,fl,135 East Park Avenue,386-424-2400
Daytona Beach,FL,volusia,Holly Hill Police Department,32117,fl,1065 Ridgewood Avenue,386-248-9475
Lake Helen,FL,volusia,Lake Helen Police Department,32744,fl,493 South Lakeview Drive,386-228-2145
New Smyrna Beach,FL,volusia,New Smyrna Beach Police Department,32168,fl,246 Industrial Park Avenue,386-424-2220
Oak Hill,FL,volusia,Oak Hill Police Department,32759,fl,234 U.s. 1,386-345-3621
Orange,FL,volusia,Orange City Police Department,32763,fl,225 North Holly Avenue,386-775-5470
Ormond Beach,FL,volusia,Ormond Beach Police Department,32174,fl,170 West Granada Boulevard,386-677-0731
Ponce Inlet,FL,volusia,Ponce Inlet Police Department,32127,fl,4680 South Peninsula Drive,386-322-6700
Chipley,FL,washington,Chipley Police Department,32428,fl,1430 Jackson Avenue,850-638-6310
Baxley,GA,appling,Baxley Police Department,31513,ga,560 Barnes Street,912-367-8305
Baxley,GA,appling,Graham Police Department,31513,ga,9659 Golden Isles West,912-367-6900
Pearson,GA,atkinson,Pearson Police Department,31642,ga,202 South Main Street,912-422-7411
Willacoochee,GA,atkinson,Willacoochee Police Department,31650,ga,103 Fleetwood Avenue,912-534-5991
Alma,GA,bacon,Alma Police Department,31510,ga,307 South Dixon Street,912-632-4311
